,mean_no_cancer,mean_cancer,variance_no_cancer,variance_cancer,dif_abs_mean,logFC,abs_logFC
C12orf4,0.11488554506566938,0.11180824066118754,0.00027238331457752783,0.0003435646253168405,0.00307730440448184,-0.03917041964358497,0.03917041964358497
PLPP4,0.11555961529895845,0.11246426455888558,0.0005736735332919448,0.0007053617372814539,0.003095350740072861,-0.039170303726521166,0.039170303726521166
MTO1,0.019104942091218814,0.01859331251957868,4.8088124659003156e-05,6.210111386560192e-05,0.0005116295716401341,-0.03915998829853156,0.03915998829853156
CMTR1,0.31563598936745274,0.3071846610089202,0.0033024558976910414,0.0024342391905549407,0.008451328358532517,-0.03915540941833096,0.03915540941833096
FOXC2,0.9182870619061908,0.8937003784314839,0.02166389424039815,0.01916947817955136,0.02458668347470694,-0.03915394062281498,0.03915394062281498
PVALEF,0.18969213964474307,0.1846148190450441,0.003616013360678006,0.0030053309773157475,0.005077320599698981,-0.03914132637511259,0.03914132637511259
PLCZ1,0.04376202632276132,0.042591226784171085,0.00018163367470619115,0.00014106590955358252,0.001170799538590235,-0.03912234947610439,0.03912234947610439
MAPK7,0.003932165217967843,0.0038269458184980866,4.789991398667338e-06,5.1337478939315995e-06,0.00010521939946975646,-0.0391203801483879,0.0391203801483879
EGFLAM,0.15454029052098922,0.15040897995908936,0.0004719324508336504,0.0004645077366894607,0.004131310561899859,-0.03909205509298383,0.03909205509298383
MAB21L3,0.027452148415323972,0.02820500193169364,0.00011819826200764472,0.000162142779938154,0.000752853516369667,0.039030573544518034,0.039030573544518034
GLYATL3,0.6578687726667598,0.6403138242661796,0.008582760624699842,0.005940556764014487,0.01755494840058025,-0.0390206153843107,0.0390206153843107
UCHL3,0.018828857904919265,0.018326402911802715,5.996227487095141e-05,7.231442508600944e-05,0.0005024549931165502,-0.03901975005568185,0.03901975005568185
EFCAB3,0.10533125512843369,0.10252150125090553,0.0006081640604580168,0.0004620720290683647,0.0028097538775281594,-0.03900670826724017,0.03900670826724017
CTAGE1,0.06106102777169316,0.05943234313924097,5.465036655596954e-05,7.202742847583002e-05,0.0016286846324521861,-0.0390029647618172,0.0390029647618172
VWA5A,0.027003171919480082,0.027742753870483906,8.411049748967162e-05,8.466179646236716e-05,0.0007395819510038239,0.038980695964682816,0.038980695964682816
ANO7,0.015744266517104664,0.016175435094253003,3.750684005533349e-05,4.392476933658062e-05,0.00043116857714833867,0.03897552884559807,0.03897552884559807
TNRC6B,0.21444158724871487,0.22031038802624428,0.0011973995821903092,0.0015351286529148435,0.005868800777529409,0.038952624301647976,0.038952624301647976
STK26,0.03438138687888092,0.03346549963850051,4.8458491521449914e-05,4.823635209149683e-05,0.0009158872403804072,-0.038952039313700185,0.038952039313700185
PAK6,0.11280313629625949,0.109799470246179,0.0006525775339291775,0.0005040330889784197,0.0030036660500804835,-0.03893573633898382,0.03893573633898382
TRIM32,0.08797049697903019,0.08562811350443263,0.00030112946135776885,0.00022385512354404242,0.002342383474597559,-0.038934772364539176,0.038934772364539176
MED14,0.8621115716696235,0.8391585749982865,0.03488040027683553,0.025267016588414015,0.02295299667133699,-0.03893108337651788,0.03893108337651788
REG1B,1.09239595553914,1.0633160616151467,0.003224618690491939,0.004262941603144374,0.02907989392399335,-0.03892535231767462,0.03892535231767462
FAM90A26,0.3281095977483895,0.33707808159988906,0.004456318250137983,0.004912039986871707,0.008968483851499565,0.038904906886174956,0.038904906886174956
VEZF1,0.1953511159166294,0.20068945239342348,0.003165626939296727,0.0035375552460171333,0.0053383364767940755,0.03889510199046323,0.03889510199046323
TMEM106B,0.7993985288903073,0.7781376765353641,0.026475677195389048,0.020172196340003546,0.021260852354943127,-0.03888943349261225,0.03888943349261225
PRSS12,1.0320711704456564,1.0602599260587282,0.06018109232585337,0.08575890444955656,0.02818875561307177,0.038875491426257854,0.038875491426257854
BRINP3,0.47287148440851634,0.48578664846308905,0.01503097502917759,0.01976100560956279,0.012915164054572714,0.03887461234005515,0.03887461234005515
TBCA,0.09716614857660519,0.09981956757669731,0.0005712613607764662,0.0006252916609551952,0.002653419000092125,0.038868474186337626,0.038868474186337626
ARGLU1,0.006488929465278255,0.006666071446409312,1.8182192968156573e-05,2.014511318210125e-05,0.00017714198113105706,0.03885038894823205,0.03885038894823205
SLC30A5,0.07803404127612854,0.07596074367292788,0.0003942216472475696,0.00030972812318024416,0.002073297603200658,-0.03884908265701347,0.03884908265701347
MYDGF,1.814110436752001,1.7659317772814538,0.021904298587185393,0.03322718847648096,0.048178659470547114,-0.038832654260654006,0.038832654260654006
TRPM3,0.12342841839501872,0.12015199171909921,0.000680631043254894,0.0004802940072831086,0.0032764266759195138,-0.03881371912961492,0.03881371912961492
GJA3,0.05669678905146899,0.058242822063758096,0.00010754232518820798,0.00012633740785847477,0.0015460330122891025,0.038812552964539504,0.038812552964539504
AMN1,0.08041892951884233,0.07828518167439989,0.0005505810253426009,0.0004453339128853638,0.002133747844442438,-0.03879539243802485,0.03879539243802485
OR8G5,0.606801616065527,0.6233217571598694,0.006357587494143151,0.008482010024837365,0.01652014109434241,0.03875208029872661,0.03875208029872661
GFOD1,0.11677310904209612,0.11995158131616593,0.0008599228542156294,0.0009833475279303434,0.00317847227406981,0.0387437662307108,0.0387437662307108
RFT1,0.018547321961107775,0.01905203810194491,7.961308994131043e-05,0.00010083065460652599,0.0005047161408371359,0.03873238668936832,0.03873238668936832
ADAM8,0.17455797729231634,0.1793041862914474,0.002707696100139597,0.0026521365934003686,0.004746208999131057,0.038702663545786456,0.038702663545786456
DHRS1,0.32899248379348683,0.3202846795838143,0.005268504918232908,0.004405083516995396,0.008707804209672543,-0.03869971485514513,0.03869971485514513
CLDN9,0.6310580068538074,0.6482100136889414,0.015687865073509517,0.018476365278647117,0.01715200683513396,0.03868862356573669,0.03868862356573669
HOXA9,0.22775948660496945,0.23394937030902466,0.0024887833969013257,0.002685853258730887,0.00618988370405521,0.03868503179364855,0.03868503179364855
HNRNPU,0.31169376087570844,0.3201582640393256,0.0014760228954844084,0.0019774408369449266,0.008464503163617187,0.03865585037531915,0.03865585037531915
C12orf42,0.6552124093684017,0.672998260969091,0.008292502350397591,0.010690865333882232,0.01778585160068924,0.038640037617680215,0.038640037617680215
PRDX2,0.2382014997789493,0.23190810867238856,0.0028080203676726857,0.002097632648883596,0.006293391106560742,-0.03862906772431846,0.03862906772431846
MIA2,0.13319791841590545,0.13681176460261624,0.00035843659148823465,0.00045096756430811,0.0036138461867107896,0.038620471975234334,0.038620471975234334
STK24,1.086567976944917,1.1160434177070375,0.018319771055210127,0.0236068479449845,0.029475440762120497,0.03861468469911129,0.03861468469911129
FAM213B,0.2318238773393935,0.22570175089776967,0.0008721212184769299,0.0007032678691950981,0.006122126441623826,-0.038611389161992804,0.038611389161992804
TSTD1,0.12413535729849837,0.12085863068972323,0.0002165158386475379,0.00019715646344493906,0.003276726608775135,-0.03859327797584957,0.03859327797584957
SGTB,0.8168779445990147,0.8390139200456672,0.013984525753472804,0.019220307847334424,0.022135975446652467,0.038574168563736216,0.038574168563736216
ZNF710,0.3728773335093161,0.363045192257027,0.007782506430853811,0.005768237588419003,0.009832141252289095,-0.03855184872251318,0.03855184872251318
ABCF2,0.0007996413515867371,0.0007785302937305991,7.214524625574352e-07,7.35646180992964e-07,2.111105785613794e-05,-0.03855104074341266,0.03855104074341266
ARID5A,0.11328968444238989,0.11635756379357776,0.0010691907327783142,0.0010699304569302675,0.003067879351187866,0.0385481570737928,0.0385481570737928
ESRP1,0.7394517941569969,0.7199569947537705,0.02551075146356468,0.018517809798135845,0.019494799403226404,-0.03854531384218011,0.03854531384218011
C1orf74,0.3902213166629221,0.40078741840192567,0.01255451645877547,0.014523771042537138,0.010566101739003575,0.03854453204626916,0.03854453204626916
SPINK4,0.16797717938538398,0.16354939242788036,0.0013836348911594335,0.001062160952802582,0.004427786957503621,-0.03853861587789997,0.03853861587789997
AP4S1,0.09583319790636122,0.09330713285602218,0.0006487252895164894,0.0004885287476917948,0.0025260650503390325,-0.03853773192797037,0.03853773192797037
COPS5,0.17432612112121645,0.169733093665998,0.0006991188843280955,0.0007523798496120486,0.004593027455218446,-0.03852065453031034,0.03852065453031034
NRM,0.12799785501429356,0.12462565759409044,0.0007964189994767695,0.000868665627040227,0.0033721974202031157,-0.03851821168625667,0.03851821168625667
ALDH3B2,0.07272927652450624,0.074697209706995,0.0008989263818287648,0.0009605718428837619,0.0019679331824887653,0.03851760482130654,0.03851760482130654
DLL4,0.13007753038613085,0.133595917256275,0.000631578094679096,0.0009719779454048595,0.0035183868701441634,0.03850385486615406,0.03850385486615406
FANCL,0.01507193993359402,0.014674989936612341,3.236732189983039e-05,2.771033935201751e-05,0.0003969499969816784,-0.03850301746386043,0.03850301746386043
BAK1,0.6945862133573717,0.6762982054360117,0.026203713586904792,0.01917773183971958,0.018288007921359983,-0.038494193637270996,0.038494193637270996
FAM219B,0.006698390348883278,0.006522078287893402,1.3710616424862696e-05,1.2096335395579586e-05,0.000176312060989876,-0.038476871486456454,0.038476871486456454
RETNLB,0.020367922933548787,0.01983188748617024,7.869043758350709e-05,8.110078232716557e-05,0.0005360354473785481,-0.03847495959619597,0.03847495959619597
SOAT1,0.0938367882335987,0.0913675456592088,0.00010882886518573142,7.883826059760915e-05,0.002469242574389907,-0.03847141766218093,0.03847141766218093
PNMA2,0.8122087528663209,0.7908413511897531,0.030325389369931614,0.022454056843242927,0.02136740167656781,-0.038462218643705165,0.038462218643705165
MZT2B,0.006284411587807286,0.006454178341228931,6.3197342440531004e-06,6.566046034388589e-06,0.0001697667534216454,0.038449734532309134,0.038449734532309134
EVI5,0.2733370447310084,0.28071805806963795,0.004376699190452962,0.004870366556938889,0.007381013338629561,0.03844073574185665,0.03844073574185665
TRIM6,0.002415301547646024,0.002351784603873603,9.471045860276622e-07,8.145429386286402e-07,6.35169437724209e-05,-0.038431261510843036,0.038431261510843036
DERL3,0.4375592379435992,0.42605905152290446,0.010261742574802942,0.008132842915123345,0.011500186420694725,-0.038424856140408206,0.038424856140408206
SYNE2,0.38614147120826614,0.37599397682532126,0.0055743372641104665,0.004272910677619285,0.010147494382944877,-0.038419854705230995,0.038419854705230995
ECT2L,0.026680219702163815,0.025979156800266617,2.714054864201376e-05,3.2576000639677135e-05,0.0007010629018971981,-0.038414481189648776,0.038414481189648776
SSUH2,1.3670754215028085,1.3311747081424505,0.011403793218165877,0.010669452596491017,0.03590071336035794,-0.03839288196634569,0.03839288196634569
WDR36,0.07955916733905938,0.07747111644027617,0.00014126842243750688,0.000140716390365389,0.0020880508987832086,-0.038369157782318225,0.038369157782318225
OR10R2,0.23254066537026463,0.2388039581768485,0.0016179650826906318,0.002021716751428556,0.006263292806583859,0.038343558290884025,0.038343558290884025
GGT6,0.02503363872152586,0.024377218876788016,8.9832949751133e-05,0.00010091742939736792,0.000656419844737844,-0.03833291231427821,0.03833291231427821
TMEM136,0.012899755305768293,0.013247027118935247,7.886246313861022e-05,8.050276681473336e-05,0.0003472718131669536,0.0383219969993735,0.0383219969993735
MBTPS2,0.3514867410062622,0.3422764990466102,0.006852763705388001,0.005773309899439595,0.009210241959651977,-0.03830791841084532,0.03830791841084532
ELN,0.07825879656628343,0.08036424536110573,0.0004985705034968107,0.0005515608882225239,0.002105448794822301,0.03830037043494964,0.03830037043494964
ADCY9,0.009168916379583945,0.008928678345483039,1.5055449380521815e-05,1.3367430853413339e-05,0.00024023803410090638,-0.03830036875746372,0.03830036875746372
OPN3,0.34929764402491065,0.3586947583929913,0.0027520207074336195,0.0038853256424304615,0.009397114368080661,0.03829964319734981,0.03829964319734981
PHB,0.5257179163734281,0.5398580730878542,0.006179566222742811,0.007785810129962876,0.014140156714426033,0.03829120292410958,0.03829120292410958
ZMYM2,0.8057161356702782,0.8273864399108584,0.019812063678975936,0.023348989890922194,0.02167030424058014,0.03828961850608665,0.03828961850608665
HDHD2,0.09826787352050384,0.10091002701466464,0.0010718839271208927,0.001066737809075752,0.002642153494160804,0.038277409903623584,0.038277409903623584
GDPD5,0.09260094199892152,0.09508997653449033,0.00033151190714552476,0.00039705379895382554,0.0024890345355688126,0.038265996719074755,0.038265996719074755
BOLA2,0.13142278283308917,0.1279827527916222,0.001545193564119163,0.0011977419511823807,0.0034400300414669793,-0.03826569818728284,0.03826569818728284
TMEM267,0.2362215419020407,0.2425706171658577,0.0032779772849670604,0.003474201650890599,0.006349075263817006,0.03826411067309667,0.03826411067309667
PCSK4,0.20934435797800277,0.21497078449307538,0.002100383051684497,0.002325271399451891,0.005626426515072613,0.03826238730113531,0.03826238730113531
DDX25,0.17628973628795064,0.17167696033610147,0.00048457927563684555,0.0003318906714590958,0.0046127759518491684,-0.03825182502021793,0.03825182502021793
HS3ST5,0.33460243243330845,0.3435910256580772,0.004470791145923635,0.004916251442927833,0.008988593224768748,0.038244308788984764,0.038244308788984764
C3orf80,0.3969368433640717,0.38655478437162843,0.010349958478928598,0.007991458405738835,0.010382058992443266,-0.038236486546981766,0.038236486546981766
ZFYVE16,0.422877053509101,0.4118197997376126,0.0019328840792271116,0.0015042397922859813,0.011057253771488362,-0.03822499176523852,0.03822499176523852
NUDT1,0.07815936339351862,0.0761162329699146,0.0005319347793268318,0.000398335509042478,0.002043130423604017,-0.038214057487268735,0.038214057487268735
TEAD1,0.10435949464027264,0.10163175456918162,0.0004208089393234479,0.00031842784889549186,0.0027277400710910144,-0.038210253275352005,0.038210253275352005
RSRC2,0.04271849880353788,0.041601986779574,0.00026734989668504415,0.00021156976788201226,0.0011165120239638796,-0.03820761437562681,0.03820761437562681
IDH3B,0.32216853254648803,0.31375023949409925,0.0022085647895791257,0.0016088070941687033,0.008418293052388781,-0.0381989068264696,0.0381989068264696
AC087632.1,0.038898057253867094,0.03994147472182077,0.0004868362894456367,0.0005032436902242663,0.0010434174679536737,0.03818852991965606,0.03818852991965606
CCNB1IP1,0.07021913700202195,0.06838534573885689,0.00033926446173231984,0.0003838540542135922,0.0018337912631650605,-0.03817651073295798,0.03817651073295798
ZNF823,0.11521110796543094,0.11220250989320706,0.00107365591691257,0.0008031485419768233,0.003008598072223881,-0.038174535333200164,0.038174535333200164
UNC45B,0.5805625530296433,0.5961264141796763,0.01461373524176946,0.01612144016473644,0.015563861150032943,0.03816671579205775,0.03816671579205775
BAG4,0.09269291407745031,0.09517666725401226,0.0006736010435832716,0.0008406612883347061,0.002483753176561951,0.03814847516054802,0.03814847516054802
ANKIB1,0.5665553697445547,0.5817346907390983,0.007642768959353662,0.008758251037228371,0.015179320994543666,0.03814431464628442,0.03814431464628442
RPS19BP1,0.2582525734935184,0.2515171565905277,0.0010788681267576061,0.0014125511222487432,0.006735416902990676,-0.038125762969381506,0.038125762969381506
